"time","id","source","category","name","md5","ip","url","fqdn","asn","cc","details"
"2014-11-30T19:13:43","c861430550fc9fe3da1759c5a9090fb2","hidden.11","malurl","","","54.218.48.145 54.149.16.30","http://fxdopd.q6zd8784v.com/","fxdopd.q6zd8784v.com","16509","US US",""
"2014-11-30T19:13:43","c70f018f5167a5e4cf3d84982dfbdc36","hidden.11","malurl","","","54.68.34.238 54.201.143.154","http://iohvahb.ewg6kuvw.com/CBgAea-o6qJhMLjvcYtqP6n6NZU8Uc8r6I7LMiAef-M5ykTFqZXJ5PffG2IBG5liR1qimV9-Zevx8Atzq2mS1TpqTh2NgU8RRtpyFvOFT_z3pCH_uGjeQlzyBAm9MWHO5Mwjb0rAZw8iFUVlpyo5SihTgUS9FntqD_ssPKvaa3ad1_z1ZcOzQ7aHL4dzWNSY9-qqBJ0gtnSCZGJB-2JOYpXO0lZw5Ms-6TDM8Zo","iohvahb.ewg6kuvw.com","16509","US US",""
"2014-11-30T19:13:43","c6cd64110b33652a51a5a8cdfcf16f69","hidden.11","malurl","","","107.20.176.238","http://directdownload80.com/o/ls/flashplayerpro_Setup.exe?mode=dltest&filedescription=lightspark&subid=marimedia_lightspark-us-ddl-cpa&user_id=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&thankYouUrl=http://downloadactivation.com/thanks?source=marimedia_lightspark-us-ddl-cpa&userid=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&adprovider=marimedia&reason=complete&cancelUrl=http://downloadactivation.com/thanks?source=marimedia_lightspark-us-ddl-cpa&userid=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&adprovider=marimedia&adprovider=marimedia&subid2=&subid3=&cpixel=http://puffy-books73474e.com/Installer/Conversion?adProvider=marimedia&context=nym1CMHJj8v_vambRhACGNv9hNqd2qyiNSILNzEuMjguMjIxLjMoATCGltqjBQ..&countryCode=US&userID=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&source=marimedia_lightspark-us-ddl-cpa&subid1=&subid2=&offer=flashplayerpro&programid=&context2=&callback&browser=IE&useragent=Mozilla/5.0+%28Windows%3B+U%3B+MSIE+9.0%3B+Windows+NT+9.0%3B+en-US%29+AppEngine-Google%3B+%28%2Bhttp%3A%2F%2Fcode.google.com%2Fappengine%3B+appid%3A+s%7Evirustotalcloud%29%26referrerdomain%3Ddirectdownload80.com","directdownload80.com","14618","US",""
"2014-11-30T19:13:43","c5158154680ebd9103b17f13ca5b834e","hidden.11","malurl","","","107.20.176.51","http://directdownload80.com/o/ls/flashplayerpro_Setup.exe?filedescription=lightspark&subid=marimedia_lightspark-us-ddl-cpa&user_id=b197ef67-03f2-410e-a074-b7f0ffc3a6ff&thankYouUrl=http://downloadactivation.com/thanks?source=marimedia_lightspar","directdownload80.com","14618","US",""
"2014-11-30T19:13:43","c3b24d0cdb2a537fe5b72207288c3c47","hidden.11","malurl","","","54.201.143.154","http://gzabtyzc.2ojz4meng.com/4IpcOPDHRzlnidpTIGpGQDwyktmbXyNdb7rFxSZ952NFsEgB015eCl_VSzrst3Gn-qI5UH3ZxGwIAA2irvCQ4Nj6Th1HDB6NV6Z9dtWZ5OTCosf0PYFx7dObSWFLOU2b?sbb=[J7At3RDEtOOQRNds6xqau0bP1AhZLmvvnRdiyx9I0ifaCgrM28MJFi4gIEwzyqcNqWcaREUTNI32jj3LogczS3Hw8X","gzabtyzc.2ojz4meng.com","16509","US",""
"2014-11-30T19:13:43","bfbec1f0bb6ea83871e8713c0b4b8721","hidden.11","malurl","","","54.213.124.203","http://j1ehmha287bynnxo.23552ib.com/__maxpower__/render_screen/2014/11/7cb36aea-73d0-11e4-925e-06a3579b0dab/screen_variation=videoUpdater","j1ehmha287bynnxo.23552ib.com","16509","US",""
"2014-11-30T19:13:43","bdd80b0024fe75409f0b7a6283aeff6b","hidden.11","malurl","","","54.218.48.145 54.149.16.30","http://i4hypv.yvgmudyny.com/cfYPtprGmmPHHNQnYnx4NZvasTAHAbxmjudwfssAGYQS5wmg4ItnQN6YJbEMwddok45cgvIur7OR0GujoEOV63UBexDBHtQkhb3s52m6zRGbA49kb_c31CVWcx3effOO","i4hypv.yvgmudyny.com","16509","US US",""
"2014-11-30T19:13:43","bdaf1fef22a08655a6ab1e8fe35b4f8a","hidden.11","malurl","","","54.191.173.159 54.218.48.145","http://iipotvx6cmt0.6om8d5yr.com/ltTR9vCr27_M0OkJke6ow1gu0ypwJsbBxtdaC0FUJQE2wj1x01UOo1bD3bPPJQ87JLez4ksl-XFtcwRA6UZFhp2zR3yQBxB1QYtIjAqiVtMsXClrmu6zZ1aM03pQY0KQ?sbb=['lM4zBz0LfdhAdTxDaiGzYyUVNFtxYmGa2JKp9NZv42QKIhkyQicAoajgb7dA9S0I5I5lkmO8OO7ZGyJcELF2Ax8","iipotvx6cmt0.6om8d5yr.com","16509","US US",""
"2014-11-30T19:13:43","bc0958691b6abb9912a58f11aae1db53","hidden.11","malurl","","","107.20.176.51","http://directdownload80.com/o/ffdshow/ffdshow_Setup.exe?mode=dlminembed&filedescription=ffdshow&subid=matomy_ffdshow_direct&user_id=6b61af39-992b-470c-92d3-ef6c57686902&thankYouUrl=http://downloadactivation.com/thanks?source=matomy_ffdshow_direct&subid1=336851&userid=6b61af39-992b-470c-92d3-ef6c57686902&adprovider=matomy&reason=complete&cancelUrl=http://downloadactivation.com/thanks?source=matomy_ffdshow_direct&subid1=336851&userid=6b61af39-992b-470c-92d3-ef6c57686902&adprovider=matomy&adprovider=matomy&subid2=336851&subid3=&cpixel=http://ultimate-downloads.net/Installer/Conversion?adProvider=matomy&context=&countryCode=IN&userID=6b61af39-992b-470c-92d3-ef6c57686902&source=matomy_ffdshow_direct&subid1=336851&subid2=&offer=ffdshow&programid=&context2=&ts=201411252250&sig=B9D4FCBDD21D4D23269D8189B3AA9989&callback&browser=IE&useragent=Mozilla/4.0+%28compatible%3B+MSI","directdownload80.com","14618","US",""
"2014-11-30T19:13:43","bafe9963f4c6f47fe2a8e3b0050efaae","hidden.11","malurl","","","54.201.143.154","http://ebtyp15jgut.2gjv1eq.com/E391jb9fN0GyJCmrVTf7lD57dVMsBDoXoyBddT_B2-p0xQG6Z1Amf7tNICe3YE9OMZjr4a1NQMT5QIXSKDKKDgCNYPRqlszkI_SzQsXPNJOCS1WxmblXTtK5cbrOhqBxITd-zZclINNQj67F00anvg","ebtyp15jgut.2gjv1eq.com","16509","US",""
"2014-11-30T19:13:43","b588fd15f18adc94416a3d840eba63ed","hidden.11","malurl","","","54.201.143.154","http://ielvaegtoj5x.2gjv1eq.com/SnAB7iZo0L_NzYZl38XSVPfUwtIFa_XlqR_AusygMZRx-WPTFdepX5_j3EwxVfkwodQKyZq6kMSFPZLVjN7QOMQf6MWPDtNAqJ545SbJcRM","ielvaegtoj5x.2gjv1eq.com","16509","US",""
"2014-11-30T19:13:43","b43566abdb858748374fb06283f3b49d","hidden.11","malurl","","","54.148.116.63","http://hdpgl61.68y8psif.com/","hdpgl61.68y8psif.com","","US",""
"2014-11-30T19:13:43","b3454aae19ef99dfe46073995f5a8d1a","hidden.11","malurl","","","54.243.244.249","http://installationproxy364.com/o/appupdater/2shared-Chrome.exe?mode=dlminembed&filedescription=Setup&subid=epom_2shared-us&user_id=95d5a318-5b76-45d7-9994-ca5bc01cae51&thankYouUrl=http://downloadactivation.com/thanks?source=epom_2shared-us&userid=95d5a318-5b76-45d7-9994-ca5bc01cae51&adprovider=epom&reason=complete&cancelUrl=http://downloadactivation.com/thanks?source=epom_2shared-us&userid=95d5a318-5b76-45d7-9994-ca5bc01cae51&adprovider=epom&adprovider=epom&subid2=&subid3=&cpixel=http://downloadorce.com/Installer/Conversion?adProvider=epom&context=NXwxMTA3NTN8VVN8M3wxfHw|f19a9b949e6b558cff01b6944aa181b9-9118-65859&countryCode=US&userID=95d5a318-5b76-45d7-9994-ca5bc01cae51&source=epom_2shared-us&subid1=&subid2=&offer=downloadmanager&programid=&context2=&callback&browser=CR&useragent=Mozilla/5.0(WindowsNT6.1;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/39.0.2171.65Safari/537.36&referrerdomain=installationproxy364.com","installationproxy364.com","14618","US",""
"2014-11-30T19:13:43","b1385e2310274c4007f2d78587d08b9d","hidden.11","malurl","","","54.148.116.63","http://glduat1.68y8psif.com/","glduat1.68y8psif.com","","US",""
"2014-11-30T19:13:43","b04f7a9f2fcaeb677244479f03a3402d","hidden.11","malurl","","","75.101.142.114","http://flv.flvfastdown.com/n/3.2.10/12909148/Setup.exe?tid=54468ebc561ca3274c8b45a5","flv.flvfastdown.com","14618","US",""
"2014-11-30T19:13:43","af68cee78b03455f3c3897db197b34ac","hidden.11","malurl","","","54.213.124.203 54.244.33.215","http://kxa4tb.y61pqb.com/TaV0Nhe3DWffpbGfEk20yJOJZnoMq0hO2GzTQ2_a55jeBRVX4QO_jN1_fQy4Gfg2gegE96hlTp8I1NlTLAFwgxhGD1ceVVTSvFNIAPXkLqKs53eSBHCrB8yaKmpgiDtf?sbb=j5aEQZDy0fgDTNljdsIbFcVeqaSfOzF1wSxsDAW32Pe0S9Yb4IUnUIIHWEEMvFwAv25jKXoVCaUGpDMN840RmFtQ5IADIAgh","kxa4tb.y61pqb.com","16509 16509","US US",""
"2014-11-30T19:13:43","ae6815de7dba765c8aa16e605e9040c1","hidden.11","malurl","","","54.213.124.203","http://fkhddu.62bpxkp.com/","fkhddu.62bpxkp.com","16509","US",""
"2014-11-30T19:13:43","ad97b6db22ca381e3fb2e958e75a9333","hidden.11","malurl","","","54.243.244.249","http://installationproxy364.com/o/appupdater/2shared-Chrome.exe?filedescription=Setup","installationproxy364.com","14618","US",""
"2014-11-30T19:13:43","ad82abe52bc9cc0d5a0d2c12f0d92685","hidden.11","malurl","","","54.148.238.94 54.69.90.95","http://eipehzd6.1if3r29.com/BlyYHsHQhQ2NjTmEZNrXW31_Ps7RFwnnSfSV_t354Ede2Ev9zKvXiSR9y44V0mZcB1qQMfIq5mtAPJBeYogA2ZgeOJy8n3ThZVoaS7viuN_QY8_UnvWD6AcG6m_BBV46","eipehzd6.1if3r29.com","","US US",""
"2014-11-30T19:13:43","aa1602133988da54b89c2fdc2dbcac28","hidden.11","malurl","","","54.244.33.215","http://j1ehmha287bynnxo.23552ib.com/__dmp__/","j1ehmha287bynnxo.23552ib.com","16509","US",""
"2014-11-30T19:13:43","aa039186dd755a11c3594b409048bd12","hidden.11","malurl","","","54.149.16.30","http://irhult1wqfzg.yvgmudyny.com/w-Z6KHbAS6p_78irHLdRgq6fnFkVD2W-u3U9F6FZ6lJhSqeOBLmeKPiqGFv3TfwDoI95aIMgYin7LCbXCfRlRANbJGGYmYB_Z_lAGTR_YR8BpNkWP06xzaTQDrTkrdqG?sbb=['ss4G3GObpRmwehDtzJkm5Bgvj2tBzWLqMGDIOmjwN9ZqazbJ6urIwq13huhBNxSsbYHIl5zB4fX318JSRY","irhult1wqfzg.yvgmudyny.com","","US",""
"2014-11-30T19:13:43","a9951403a9e5b5c05bcbcbd9527b586f","hidden.11","malurl","","","54.243.244.249","http://installationproxy364.com/o/appupdater/2shared-Chrome.exe?mode=dlminembed&filedescription=Setup&amp;subid=epom_2shared-us&amp;user_id=3041fd2a-388f-415c-b254-52559022c695&amp;thankYouUrl=http://downloadactivation.com/thanks?source=epom_2shared-us%2&callback&user_id=9bbabf53-6317-421d-8294-fec103fb55ce&browser=IE&useragent=Mozilla/5.0+%28Windows%3B+U%3B+MSIE+9.0%3B+Windows+NT+9.0%3B+en-US%29+AppEngine-Google%3B+%28%2Bhttp%3A%2F%2Fcode.google.com%2Fappengine%3B+appid%3A+s%7Evirustotalcloud%29%26%3D9bbabf53-6317-421d-8294-fec103fb55ce%26referrerdomain%3Dinstallationproxy364.com","installationproxy364.com","14618","US",""
"2014-11-30T19:13:43","a8d62d93e3a7be84d023a462975f100f","hidden.11","malurl","","","23.21.189.120","http://installationproxy364.com/o/appupdater/2shared-Firefox.exe?mode=dlminembed","installationproxy364.com","14618","US",""
"2014-11-30T19:13:43","a7417a28d2e21b053647b52fd86cd9ca","hidden.11","malurl","","","54.243.244.249 23.21.189.120","http://easysetupinstall.com/o/ls/setup.exe?mode=dlminembed&filedescription=lightspark&subid=propeller_lightspark-direct-us&user_id=8757156c-69a4-4c41-850d-cf299d0e4457&thankYouUrl=http://downloadactivation.com/thanks?source=propeller_lightspark-direct-us&subid1=20142&userid=8757156c-69a4-4c41-850d-cf299d0e4457&adprovider=propellerads&reason=complete&cancelUrl=http://downloadactivation.com/thanks?source=propeller_lightspark-direct-us&subid1=20142&userid=8757156c-69a4-4c41-850d-cf299d0e4457&adprovider=propellerads&adprovider=propellerads&subid2=20142&subid3=&cpixel=http://download-ez.com/Installer/Conversion?adProvider=propellerads&context=9799234481&countryCode=KR&userID=8757156c-69a4-4c41-850d-cf299d0e4457&source=propeller_lightspark-direct-us&subid1=20142&subid2=&offer=flashplayerpro&programid=&context2=&callback&browser=FF&useragent=Mozilla/5.0+%28Windows%3B+U%3B+Windows+NT+6.1%3B+ko%3B+rv%3A1.9.2.8%29+Gecko%2F20100722+Firefox%2F3.6.8+IPMS%2FA640400A-14D460801A1-000000426571","easysetupinstall.com","14618 14618","US US",""
"2014-11-30T19:13:43","a72a492bff15f0e48384c769f1fa71a4","hidden.11","malurl","","","54.149.16.30 54.191.173.159","http://eypelxjxoh.yvgmudyny.com/B2tf1_T8QTo2tSkwLuNSGPuJuoL6Smnxd9AoFjWDRueXMCOKa7taxOeyy_JHpCX9PhBygLypD9pxSUamXoyqT3xW0DRuFBw8zJwPdGPsMWSSXt8t8QZYeh5vupeCg7DX","eypelxjxoh.yvgmudyny.com","","US US",""
"2014-11-30T19:13:43","a5fd487b5b4507cd4022757dbd92df1a","hidden.11","malurl","","","107.20.176.238","http://directdownload80.com/o/ls/flashplayerpro_Setup.exe?mode=dltest&filedescription=lightspark&subid=marimedia_lightspark-us-ddl-cpa&user_id=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&thankYouUrl=http://downloadactivation.com/thanks?source=marimedia_lightspark-us-ddl-cpa&userid=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&adprovider=marimedia&reason=complete&cancelUrl=http://downloadactivation.com/thanks?source=marimedia_lightspark-us-ddl-cpa&userid=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&adprovider=marimedia&adprovider=marimedia&subid2=&subid3=&cpixel=http://puffy-books73474e.com/Installer/Conversion?adProvider=marimedia&context=nym1CMHJj8v_vambRhACGNv9hNqd2qyiNSILNzEuMjguMjIxLjMoATCGltqjBQ..&countryCode=US&userID=b9a9df9b-03d4-49b9-89b5-d7eded5a6466&source=marimedia_lightspark-us-ddl-cpa&subid1=&subid2=&offer=flashplayerpro&programid=&context2=&callback&browser=IE&useragent=","directdownload80.com","14618","US",""
"2014-11-30T19:13:43","a44717d97d409fdd3adfd224922424d2","hidden.11","malurl","","","54.149.16.30 54.218.48.145","http://m6lplzpcr.rhh4jd996.com/","m6lplzpcr.rhh4jd996.com","16509","US US",""
"2014-11-30T19:13:43","a3756af59852e2462f4b990d175bb10c","hidden.11","malurl","","","54.69.90.95 54.148.116.63","http://fghbd6wvhu.68y8psif.com/","fghbd6wvhu.68y8psif.com","","US US",""
"2014-11-30T19:13:43","a052ccc51fdf8883458065a58c7df7a5","hidden.11","malurl","","","54.148.116.63 54.148.238.94","http://ffpjlb.68y8psif.com/","ffpjlb.68y8psif.com","","US US",""
"2014-11-30T19:13:43","9f6aa6251934ee76dc3441efd15457ce","hidden.11","malurl","","","54.244.33.215","http://depgdypsx8gj.zbj2jp8.com/r9yCf6nWXkxLyqqjv4WYAPO7gobeR2MSkw-Pft-xskZrPfghmG6ShtxYqLIJIP3Azx4O3-57OGUT-ca8TKitiM1-z7anJ3bS1m8JFY9jwdXSF7yT4TAXFYzCXbHbK8YUdIHBJtGadUKcGi0IuL-b5w","depgdypsx8gj.zbj2jp8.com","16509","US",""
"2014-11-30T19:13:43","9f0a8946b289e08a9394c9224f37073a","hidden.11","malurl","","","54.69.90.95 54.148.116.63","http://ejaelbca6h.1if3r29.com/UJl1zO5xhMkIXrvORY_yXMxo0pLAP1VPGBLF1Twk3594Cdz6n98fKXSjbWt367esj87XWCeNERa0aV95feJNvyCA4KscJmDPsXQRtqi8JCzLIxb4dLZcDSR-3PXqwllu","ejaelbca6h.1if3r29.com","","US US",""
"2014-11-30T19:13:43","9e0fc2c2a6a20b2690f872dbcaf08444","hidden.11","malurl","","","107.20.176.51 107.20.176.238","http://directdownload80.com/o/OptimizerPro_ppi_pitch/Drivers.exe?mode=dlshift&sf=0&filedescription=OptimizerPro_ppi_pitch&subid=advertisecom_driverupdater-de-dt-ron&user_id=c7172ba2-b067-4736-9f83-be90fd299b62&thankYouUrl=http://downloadactivation.com/thanks?source=advertisecom_driverupdater-de-dt-ron&subid1=66830-325&subid2=spiele+jetztspielen.de+onlinespiele+online+games+gratisspiele+kostenlose+gratis%26userid%3Dc7172ba2-b067-4736-9f83-be90fd299b62%26adprovider%3Dadvertisecom%26reason%3Dcomplete%26cancelUrl%3Dhttp%3A%2F%2Fdownloadactivation.com%2Fthanks%3Fsource%3Dadvertisecom_driverupdater-de-dt-ron%26subid1%3D66830-325%26subid2%3Dspiele+jetztspielen.de+onlinespiele+online+games+gratisspiele+kostenlose+gratis%26userid%3Dc7172ba2-b067-4736-9f83-be90fd299b62%26adprovider%3Dadvertisecom%26adprovider%3Dadvertisecom%26subid2%3D66830-325%26subid3%3Dspiele+jetztspielen.de+onlinespiele+online+games+gratisspiele+kostenlose+gratis%26cpixel%3Dhttp%3A%2F%2F%26callback%26browser%3DIE%26useragent%3DMozilla%2F4.0+%28compatible%3B+MSIE+6.0%3B+Windows+NT+5.1%3B+SV1%3B+.NET+CLR+2.0.50727%29","directdownload80.com","14618 14618","US US",""
"2014-11-30T19:13:43","994c46f54cdf661744e9fe4780109242","hidden.11","malurl","","","54.218.48.145","http://jlhjanhf.yvgmudyny.com/yZs5UoZprGWRfDKsPn1ZBOK2VWUGPdJBlh-TCMjETyp7TX4bwDCy6sPTBVnQSElJp88OLfaLbNg1uDHYEhoacuQJqVNznj0BQPaEUiOYalgGz2HZP2yMbnKs4RjUCn0D","jlhjanhf.yvgmudyny.com","16509","US",""
"2014-11-30T19:13:43","99193b440f2d9e3d6c75777e6d6f05ee","hidden.11","malurl","","","23.21.189.120 54.243.244.249","http://easysetupinstall.com/o/ls/setup.exe?mode=dlminembed&filedescription=lightspark&subid=propeller_lightspark-direct-us&user_id=1a68e276-0b12-4a6e-95ef-0d6a50c6ffda&thankYouUrl=http://downloadactivation.com/thanks?source=propeller_lightspark-direct-us&subid1=20142&userid=1a68e276-0b12-4a6e-95ef-0d6a50c6ffda&adprovider=propellerads&reason=complete&cancelUrl=http://downloadactivation.com/thanks?source=propeller_lightspark-direct-us&subid1=20142&userid=1a68e276-0b12-4a6e-95ef-0d6a50c6ffda&adprovider=propellerads&adprovider=propellerads&subid2=20142&subid3=&cpixel=http://download-ez.com/Installer/Conversion?adProvider=propellerads&context=9799537016&countryCode=KR&userID=1a68e276-0b12-4a6e-95ef-0d6a50c6ffda&source=propeller_lightspark-direct-us&subid1=20142&subid2=&offer=flashplayerpro&programid=&context2=&callback&browser=CR&useragent=Mozilla/5.0+%28Windows%3B+U%3B+Windows+NT+6.1%3B+en","easysetupinstall.com","14618 14618","US US",""
"2014-11-30T19:13:43","98a777e0ffee1e8c752be231ab5eba7e","hidden.11","malurl","","","54.69.90.95 54.148.116.63","http://hch1hphirwlu.68y8psif.com/","hch1hphirwlu.68y8psif.com","","US US",""
"2014-11-30T19:13:43","987a3294a87415ad0195686b888d4b50","hidden.11","malurl","","","54.149.16.30","http://kwpgdu.yvgmudyny.com/2hXZSBCY2-duOe2nxAjVfmARtS7OFe1-5Sx07mn3ihyZy-HRfP68joGEhc3SqwV_QfkdPuvGLijQ0c36opl_zsoSEJtej0V0vnJc-zGNOBh3IdNGfvKlynchU8Vbye0r","kwpgdu.yvgmudyny.com","","US",""
"2014-11-30T19:13:43","97e3f82adb4edbbdb08e1c0ea120971b","hidden.11","malurl","","","54.201.143.154","http://juavaa.ewg6kuvw.com/-o786m9-oa3Zl_cs26Rkhn6QRQTo4qj7s2c45V176FFim_nE7Eltc_VBxSjWTRhHXfbH7sOX7G1oBrS5WkrGust3Qqvn_5PLGQiJx86Tt2roYtfIaaLj5t-UNNiCe0HcFxKEluLLCemqvhlWZIakxw?sbb=['R3QjZHQod0PfaywUo83B8czH8DpMSzGk9djGHcc07uEAeswSAwXy8deUbABACReqUIp1VY3dcQki3lNPT0zrHfGXxEt3kWXVewbn5aiNJPr8l8R0upKl4472RDFLU0m2ACLVohZe3YVeWrCtgJ0md0h3rcTn49NqtDnhUMm0G4MdrSBAILEoMojdxif5KkWHi8XxdSViWNsKTlGlmZe3YxvEokTmhg3JvedZp7jhaaVvEKVwqKZLO47TZ88WeQsWBx2nMfmb9ZuOD2TomziqLnfFW0HZ8PPrN6kAHH9brUUCzxNdYmpWQsLlywuvka172JR6rlC5xstpG8yVN4xg1WJ1hhmb3a3NjpcNLgZASpDvaEUKr90NANGEp6k5DzRen7Tk8WwKBQjKN1EBCvW48hXzGvZ6BFkkT5Rw2mtca5E3uhjO8mzxSxfQBTjxdcbdRKdVbjAs20o8WS5NpbB4aMar3KZVIEXd3o9wEzAfiNR3KJLk74Ic7bJ90zzozIsfVbthdkG1bcpeUIpbp19BkTcQyALOnRl1kwewyHbOvd16qwh1Vh0A6gqGRUoMcg1QSroWAoRxMmP4QqXVBLVBFTqNlJzFOmSAudM8eeTOgf1pIgeK9oz3wVC86cwBdyFo4BIBRg3raUGfnRV31Svf4lVxjQ8OteCunKrmJUPZpoCCZho8C4wsJ4gpFJWrhVGYxbuH5l1","juavaa.ewg6kuvw.com","16509","US",""
"2014-11-30T19:13:43","972e20244d284bece9f1e88ab475a9ab","hidden.11","malurl","","","107.20.176.238 107.20.176.51","http://directdownload80.com/o/ls/setup.exe?mode=dlminembed&filedescription=lightspark&subid=propeller_lightspark-direct-us&user_id=75c2fbe3-4517-4ad4-ab7e-f345686efea4&thankYouUrl=http://downloadactivation.com/thanks?source=propeller_lightspark-direct-us&subid1=20142&userid=75c2fbe3-4517-4ad4-ab7e-f345686efea4&adprovider=propellerads&reason=complete&cancelUrl=http://downloadactivation.com/thanks?source=propeller_lightspark-direct-us&subid1=20142&userid=75c2fbe3-4517-4ad4-ab7e-f345686efea4&adprovider=propellerads&adprovider=propellerads&subid2=20142&subid3=&cpixel=http://download-ez.com/Installer/Conversion?adProvider=propellerads&context=9797215269&countryCode=KR&userID=75c2fbe3-4517-4ad4-ab7e-f345686efea4&source=propeller_lightspark-direct-us&subid1=20142&subid2=&offer=flashplayerpro&programid=&context2=&callback&browser=IE&useragent=Mozilla/5.0+%28compatible%3B","directdownload80.com","14618 14618","US US",""
"2014-11-30T19:13:43","96f37f146e74117525b38f7c3bb9ccf8","hidden.11","malurl","","","54.218.48.145","http://f1drle.tpdj9sg2.com/_e_OJiMMadYTap2890WtfSw9RWTaT6IsOlYo64O6A_MAz2t4kaHI60MdfuTyH2_XQpG3vZrAwWud_v8UyNv1X7_rCP2h_wVGrC2LUXDYEwmCKFeGJuB2NirGykcj26gT?sbb=eX54bMQ7ov3LdbNlVykWIm9LrWZw9ECUg7ettRzlHJZwooGMCzKpd6KD3S5inTJGnilnHDI5o4ayJUqCx1oU9IcwpOQ","f1drle.tpdj9sg2.com","16509","US",""
"2014-11-30T19:13:43","94a20d5d1513a3a4f8aa395064f302b2","hidden.11","malurl","","","54.201.143.154","http://fktya3.7tv1zzeh.com/Gpxl1z8yqn7X6rzQWpsiJW9UM2qsiRbKYbE1dpSfgVQCBo8_QE5K1gnMXqO-Fbe_gc2LcviG6K30d_4sfctQqxeURf7yc82MlA2X9fQZXPYvwRN5qwOKg5qYxnQtE98P?sbb=ReKOcqLgZYBjmqvtmWTK7C4FaPrdaeCYDjjECwre9H2ABUivIrUNYFHIq02RYMzJ76aBVvnU8LuJRaNHffoXf9KDobJ","fktya3.7tv1zzeh.com","16509","US",""
"2014-11-30T19:13:43","945a9e2b4fc4784015e33e24578cd4df","hidden.11","malurl","","","54.218.48.145 54.191.173.159","http://kfm4qyxae.7x37n7pgud.com/__dmp__/","kfm4qyxae.7x37n7pgud.com","16509","US US",""
"2014-11-30T19:13:43","93e082737c42b6ebed2b7e0702e4dcb2","hidden.11","malurl","","","107.20.176.238","http://directdownload80.com/o/DriverPro_Pitch/setup.exe?mode=dlshift&sf=0&filedescription=DriverPro_Pitch&subid=propsmedia_0001-us&user_id=fba2d903-d8fb-44ad-a91f-209a8fad7acc&thankYouUrl=http://downloadactivation.com/thanks?source=propsmedia_0001-us&subid1=flas*player&userid=fba2d903-d8fb-44ad-a91f-209a8fad7acc&adprovider=propsmedia&reason=complete&red=http://downloads.sourceforge.net/project/java-calculator/Java-Calculator.jar?r=http://sourceforge.net/projects/java-calculator/?source=directory&ts=1408728935&use_mirror=superb-dca3&cancelUrl=http://downloadactivation.com/thanks?source=propsmedia_0001-us&subid1=flas*player&userid=fba2d903-d8fb-44ad-a91f-209a8fad7acc&adprovider=propsmedia&red=http://downloads.sourceforge.net/project/java-calculator/Java-Calculator.jar?r=http://sourceforge.net/proj&callback&browser=IE&useragent=Mozilla/4.0(compatible;MSIE6.0;WindowsNT5.1;SV1;.NETCLR2.0.50727)","directdownload80.com","14618","US",""
"2014-11-30T19:13:43","8f5a13c17b6a57a8de738c72cfafe8f2","hidden.11","malurl","","","54.148.238.94 54.148.116.63","http://flpklcq.1if3r29.com/ee7aAsGiZCOe_aFNkz5wMNwfUpdOz5e95XZjh2UX4SE2cnQbjwiDJhCB2C9oBih1X07xyJyVNbIAl9Cg1kNr-fCKKIMp2pUaUd49UsjvgB_t_tHmqtmA1bp1zKMArML_","flpklcq.1if3r29.com","","US US",""
"2014-11-30T19:13:43","8ee6e923328109ce4a6dd683c8d4b49b","hidden.11","malurl","","","54.191.173.159 54.68.224.30","http://lxlyp9olnfzb.q6zd8784v.com/","lxlyp9olnfzb.q6zd8784v.com","","US US",""
"2014-11-30T19:13:43","8db050efabcab8d4cbe66c8b17684650","hidden.11","malurl","","","54.68.34.238","http://khhhah.2gjv1eq.com/Rj16qF7VnbxudtzwV6HE9km8SNnslS4LrggP1bPCs2yxl5v7PVcdTMLmy8RaGoUOOPAJvnllrsIoj3ASj3VHaBn5SeIhO6pUwQm5-K7lGO6TqvW30GQa3Jre3xIuV-kn","khhhah.2gjv1eq.com","","US",""
"2014-11-30T19:13:43","8d726dd1bc886b8174c43fc041abefa3","hidden.11","malurl","","","54.69.90.95 54.148.116.63","http://e9pllfhf.45fhwy3z.com/EV_aib8Lkxo_Ga-wqG3fi8IBZ2yDnAapCJDSfz5aUnqMEe7utBsPrPdsgZkdzFzA1Y3cEHYowd9Y91Z2ax9Ju4IzISoz1Emc3W73R496jVhAjIyygP8eE0LUt4W9_SRZ","e9pllfhf.45fhwy3z.com","","US US",""
"2014-11-30T19:13:43","862e0d7e0895ac8af4008d1d4de19338","hidden.11","malurl","","","54.68.224.30 54.191.173.159","http://miampnjqoic.yvgmudyny.com/SrKCu2ggRcqqmI_EsRyJu4sFlg32xie5FBYHP67QpDysDFvhwZJ-8o16a_J6xUdFj8WyvUZzIv0RVg9zD5v7fvLfrqXY-D_lBK7D_tVUl7NDtIKXDGnZ00vISApn4Xgi?sbb=['va0cJQJcODIcwypngblsNkpF4kKINTvrEXCZTQVuZirnLQgtvvUHtMGwuwrvJlPHvW0GXOOLEYQrKuaaRzj","miampnjqoic.yvgmudyny.com","","US US",""
